userid,utype,domain,followers,friends,total_tweets,years,per_rt,chars,chars_rt,commas,commas_rt,periods,periods_rt,quesmark,quesmark_rt,exmark,exmark_rt,colon,colon_rt,semi,semi_rt,punc,punc_rt,tagpermsg,tagpermsg_rt,mentpermsg,mentpermsg_rt,urlpermsg,urlpermsg_rt,percent_msgwithment,percent_msgwithment_rt,percent_msgwithtag,percent_msgwithtag_rt,percent_msgwithurl,percent_msgwithurl_rt,first,verb_phrase,noun_phrase,interj,stopwords,slang,sentiment,entity,active_vb,modal_vb,negative_vb,dt,num_en,org_avg_d,org_med,org_avg_d_np,org_med_np,org_avg_d_vp,org_med_vp,pot_org,rt_avg_d,rt_med,rt_avg_d_np,rt_med_np,rt_avg_d_vp,rt_med_vp,pot_rt,lexco,glowbe_glowbe_dist_minval,glowbe_glowbe_dist_min3val,glowbe_glowbe_dist_minval_rt,glowbe_glowbe_dist_min3val_rt,glowbe_us_count_minval,glowbe_us_count_min3val, topic_coherence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4126231075,mentioned,Fitness,256759,2377,3,6.824657534,0,100.6666667,0,0.666666667,0,2,0,0,0,0,0,2.333333333,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1.333333333,3.333333333,0,2.666666667,0.666666667,1.333333333,0,0,0.333333333,0.666666667,1.333333333,3,6.503067485,6,3.3,2,5.101351351,4,0.957317073,7.321428571,7.5,4,2.5,5.884615385,5,0.964285714,0.011635139,0.402507288,0.262202745,None,None,1623,5779.666667,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541761810,between100-10msgs,Science,3140,174,5,6.783561644,0.2,126.75,140,0,0,1.5,1,0,0,0,1,2,2,0,0,3.5,4,2.25,1,0.5,3,1,0,0.25,1,0.75,1,1,0,0.2,1.4,4.8,0,3.6,0.6,0.4,0.6,0.4,0.2,1.2,1.2,5,5,4,3,3,5.5,1.5,1,10,10,2,2,9,9,1,0,0.358485583,0.204355934,0.372986306,0.237792056,1,693.333333,0.083748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9828977268,between100-10msgs,Fitness,1236,854,1,4.857534247,0,65,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,1,1,0,0,0,0,1,6.063215758,5,3.545121393,3,5.094008768,4,0.99908383,5.875,5.5,4.125,4,4.714285714,4.5,1,0.264204727,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034702067,friend,Fitness,2773,1448,9,5.063013699,0.111111111,91.25,131,0.125,0,0.625,0,0.375,0,1.375,1,0.375,1,0.125,0,3,2,1,2,0.5,1,0,0,0.5,1,0.75,1,0,0,0.625,2.25,5.25,1,4.125,2.25,1,0.375,0.5,0.625,1.125,0.75,8,6.125,7.5,2.625,2,6.8,6,0.75,7,7,6,6,4,4,1,0.075757576,0.553410273,0.332425739,0.565864634,0.33079571,967,2236.333333,0.094945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5969561438,morethan100msgs,Science,12,26,59,1.860273973,0.118644068,107.3461538,88,0.865384615,0.285714286,0.403846154,0.857142857,0,0,0,0,0,1.857142857,0,0,1.269230769,3,1.673076923,1.142857143,1.596153846,2,0,0,1,1,1,1,0,0,0.622222222,0.933333333,2.933333333,2.066666667,1.666666667,1.288888889,0,0.222222222,0.4,1.266666667,2.8,1.666666667,45,3.057692308,3,2,2,2,2,0.692307692,2,2,2,2,0,0,0.285714286,0.244057829,0.315952558,0.167496827,0.3178573,0.187031005,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9086462213,between100-10msgs,Fitness,43,0,14,1.646575342,0.857142857,34.5,116.25,0,0.083333333,0.5,1,0.5,0.083333333,0,0.166666667,0,1.75,0,0.166666667,1,3.25,0,4,1,1.166666667,0,0.583333333,1,1,0,0.75,0,0.583333333,0,1.375,2.625,0.125,3.375,1,0.125,0,0.625,0.375,0.5,1,8,4.5,4.5,3,3,4,2,1,6.2,5,4.6,3,6.166666667,3.5,0.666666667,0.006578947,None,None,0.30038651,0.430001156,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8218019925,friend,Fitness,838,851,1,6.260273973,0,111,0,0,0,5,0,0,0,2,0,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,6,0,6,2,2,2,0,1,3,1,1,5,5,4,4,3,3,1,0,0,0,0,0,0,0,0,0.288999394,0.189920194,None,None,639,2358.666667,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4125394840,Random,Unknown,1,6,1,1.421917808,1,0,129,0,0,0,2,0,0,0,0,0,3,0,0,0,5,0,0,0,1,0,1,0,1,0,0,0,1,1,1,4,0,3,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,3,3,3,3,0,0,1,0,None,None,0.20645684,0.336176161,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9584161886,Random,Unknown,1512,2001,3,1.205479452,1,0,127.3333333,0,0.666666667,0,1,0,0,0,0,0,1.666666667,0,0,0,3.333333333,0,1,0,1.333333333,0,1,0,1,0,0.666666667,0,1,0,1.5,3.5,0,2.5,0,0.5,1,0,0.5,0.5,1.5,2,0,0,0,0,0,0,0,6.666666667,8,2.333333333,2,5.333333333,6,1,0,None,None,0.313873749,0.465453269,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9185025504,mentioned,Technology,1059573,1286,11,8.679452055,0.272727273,68.75,141.3333333,0.375,0.666666667,0.375,1.333333333,0,0,0.25,0.333333333,0.5,2.333333333,0,0.333333333,1.5,5,0,0,1.5,4.666666667,0.375,1,1,1,0,1,0.375,1,0.166666667,1.333333333,3,0.166666667,3.5,0.833333333,0.833333333,0.833333333,0.333333333,0.5,0.833333333,0.833333333,6,5.099447514,4,3.124137931,2,4.880952381,3,0.555555556,6.55,6,3.6,3.5,5.647058824,4,0.95,0.007362093,0.377945618,0.23657874,0.404044749,0.242345885,12,379.333333,0.031866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6443881420,mentioned,Science,8,41,2,2.336986301,1,0,140,0,0.5,0,0,0,0.5,0,0,0,3,0,0,0,4,0,1,0,3,0,0.5,0,1,0,0.5,0,0.5,0,1,5,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,7.5,7.5,6.5,6.5,5.5,5.5,1,0,None,None,0.374783264,0.584169553,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532629517,Random,Unknown,710,447,1,3.232876712,1,0,63,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491641246,Random,Unknown,242,710,1,6.947945205,0,45,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,4,4,2,2,3,3,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381352189,between10-3msgs,Fitness,141,110,65,0.778082192,0.046153846,115.7096774,111.3333333,0.370967742,0.333333333,2.403225806,1.666666667,0.14516129,0,0.370967742,0.333333333,1.483870968,1.333333333,0.14516129,0,4.919354839,3.666666667,1.225806452,0.666666667,0.612903226,1.333333333,1.048387097,0.333333333,0.564516129,1,0.612903226,1,0.774193548,1,0.559322034,1.661016949,4.440677966,0.745762712,3.728813559,1.169491525,0.305084746,0.406779661,0.254237288,0.559322034,0.93220339,1.186440678,59,6.163934426,5,3.5,3,5.259259259,4,0.935483871,9.666666667,6,3.333333333,2,8.666666667,5,1,0.035745284,0.468769224,0.2734401,0.475115359,0.293153925,None,None,None,0.030382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5995292887,morethan100msgs,Fitness,466,200,5306,1.131506849,0.030154542,134.1319471,128.9625,0.224640497,0.3125,3.46890789,1.7875,0.009327633,0.03125,0.072483482,0.3125,2.477846871,1.94375,0.04372328,0.04375,6.296929654,4.43125,1.941119316,1.6375,0.035367276,0.01875,1.787019044,0.925,0.03517295,1,0.999805674,1,0.991255344,1,0.099095218,0.279190004,3.267126239,0.336492891,0.509047824,0.239767342,0.057302887,1.680094787,0.053856097,0.098879793,0.393795778,0.243860405,4642,3.759961127,3,2.793311297,3,3.504625347,0,0.992032647,4.4375,4,2.8125,2,4.35106383,2,1,0.010955443,0.425178406,0.248464684,0.429618476,0.254987011,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8437399868,between100-10msgs,Science,178,33,192,2.95890411,0.994791667,85,103.486911,0,0.90052356,1,0.926701571,0,0,0,0,1,2.041884817,0,0,2,3.869109948,0,0.926701571,2,1.005235602,1,0.010471204,1,1,0,0.926701571,1,0.010471204,0.864583333,0.177083333,4.34375,0,2.520833333,0.958333333,0,3.4375,0.052083333,0.0625,0.947916667,0.03125,96,6,6,2,2,5,5,1,4.387434555,4,2.235602094,2,3.878787879,0,1,0.382837273,None,None,0.201116098,0.315278323,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900722767,friend,Science,11947,6356,1,6.687671233,1,0,88,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,4,2,1,0,0,1,1,2,1,5.142857143,4,2.142857143,2,4.666666667,3,0.714285714,0,0,0,0,0,0,0,0,None,None,0.250389089,0.302814894,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5892497679,between100-10msgs,Technology,15,13,552,6.975342466,0,88.5307971,0,0.244565217,0,0.751811594,0,0,0,0,0,0.273550725,0,0,0,1.269927536,0,2.275362319,0,0,0,0.273550725,0,0,0,1,0,0.273550725,0,0,1.221218962,3.099322799,0,2.261851016,0.485327314,0.988713318,0.227990971,0.239277652,0,0.981941309,0.492099323,443,5.543478261,7,4.085144928,5,3.995238095,4,1,0,0,0,0,0,0,0,0.269575523,0.396196616,0.241620227,None,None,5,41.666667,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9936642151,Random,Unknown,588,510,1,4.545205479,1,0,128,0,0,0,4,0,0,0,0,0,2,0,0,0,6,0,1,0,1,0,0,0,1,0,1,0,0,0,1,2,0,2,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,5,5,3,3,4,4,1,0,None,None,0.161216395,0.202120091,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5891070651,Random,Unknown,124,290,1,1.008219178,0,70,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,4,0,2,2,0,0,1,1,2,2,1,5,5,2,2,3,3,1,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295412919,between100-10msgs,Technology,4881,2408,53,2.789041096,0,106.1132075,0,0.528301887,0,1.264150943,0,0,0,1.188679245,0,1.075471698,0,0.79245283,0,4.849056604,0,0.150943396,0,0,0,1,0,0,0,0.150943396,0,1,0,0.789473684,0.394736842,3.368421053,1.184210526,0.447368421,0.815789474,0.315789474,0.868421053,0.342105263,0.368421053,1.763157895,0.026315789,38,3.58490566,3,3.547169811,3,2,0,1,0,0,0,0,0,0,0,0.136591069,0.61521143,0.340385503,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722468548,mentioned,Technology,1332,1115,61,2.298630137,0.114754098,122.6666667,129.2857143,0.518518519,0.571428571,2.888888889,1.142857143,0.111111111,0,0.074074074,0,1.037037037,2,0.092592593,0.285714286,4.722222222,4,0,0.142857143,0.685185185,2.571428571,0.759259259,0.285714286,0.407407407,1,0,0.142857143,0.759259259,0.285714286,0.555555556,2.074074074,5.37037037,0.259259259,3.277777778,1,0.481481481,1.111111111,0.407407407,0.37037037,1.092592593,0.851851852,54,8.037037037,7,4.185185185,4,7.282608696,6,1,6.857142857,7,4.428571429,5,5.333333333,5,1,0.009279977,0.527804617,0.311610555,0.320818699,0.197623863,2,6.666667,0.014101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967681734,Random,Unknown,165,227,1,5.084931507,1,0,84,0,1,0,2,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5,5,5,5,0,0,1,0,None,None,0.169495125,0.218891137,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9133723211,morethan100msgs,Business,46,232,326,0.668493151,0.003067485,132.5323077,136,0.04,1,5.015384615,6,0.021538462,0,0.021538462,0,3.018461538,3,0,0,8.116923077,10,1,1,1,1,2.990769231,3,1,1,1,1,1,1,1.166153846,0.572307692,2.658461538,2.027692308,0.993846154,1.372307692,0.153846154,0.304615385,0.098461538,1.258461538,1.455384615,0.464615385,325,3.72,4,2.422222222,2,3.298780488,2,0.821538462,4,4,2,2,3,3,0,0.136452022,0.263891169,0.138076548,None,None,None,None,None,0.009537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9872523384,between10-3msgs,Technology,495,1964,804,2,0.007462687,96.11278195,94.33333333,0.294486216,0,2.010025063,1.833333333,0.05764411,0,0.055137845,0,1.461152882,1.833333333,0.042606516,0,3.921052632,3.666666667,4.749373434,8.166666667,0,0,0.853383459,1,0,0,0.723057644,1,0.842105263,1,0.203241895,0.719451372,2.56234414,0.049875312,1.680798005,0.408977556,0.152119701,0.42394015,0.193266833,0.157107232,0.57605985,0.350374065,802,5.127789047,4,2.920091324,2,5.340909091,3,0.456140351,0,0,0,0,0,0,0,0.008069713,0.42666007,0.25222983,None,None,None,None,None,0.06596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7621734958,between10-3msgs,Science,86,33,213,2.282191781,0,98.35680751,0,0.164319249,0,1.352112676,0,0.056338028,0,0.009389671,0,1.281690141,0,0.009389671,0,2.873239437,0,1,0,0,0,1,0,0,0,1,0,1,0,0.4625,0.53125,2.85,1.45,0.7,0.5125,0.05625,0.675,0.1125,0.31875,1.7,0.33125,160,3.633802817,3,2.328638498,2,3.26984127,2,0.953051643,0,0,0,0,0,0,0,0.004352198,0.441195015,0.262185009,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9268528003,between100-10msgs,Fitness,2030,358,19,3.449315068,0.210526316,103.9333333,139.5,0.266666667,0.25,2,1.25,0.2,0.25,0.333333333,0.25,1,2,0.133333333,0.25,3.933333333,4.25,0.266666667,1,0.333333333,1.5,0.6,0.5,0.333333333,1,0.266666667,0.75,0.6,0.5,0.375,1.625,3.8125,0.9375,3.6875,1.25,0.4375,0.75,0.3125,0.625,1.375,1.5625,16,6.533333333,6,3.333333333,3,6.076923077,5,0.933333333,4.5,4.5,2,2,3.25,3,1,0.006793014,0.422472208,0.265512321,0.543119652,0.345925716,157,216.666667,0.082324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9271809921,mentioned,Fitness,109,422,4,4.378082192,0.5,57,100.5,0,0.5,0,1.5,0.5,0,0,0,0,1,0,1,0.5,4,0,0,1,1,0,0,1,1,0,1,0,1,1,2,4.333333333,0,4,1.666666667,0.333333333,0,1.333333333,1,1,0.666666667,3,12,12,9,9,11,11,0.5,8,8,3.5,3.5,5.5,5.5,1,0,0.374695348,0.233210665,0.498259908,0.300995075,4312,17206.66667,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6158902709,morethan100msgs,Science,2768,1248,16,5.745205479,0.75,101.75,133.5833333,0.25,0.25,1,0.833333333,0,0,0.5,0.583333333,0.5,1.583333333,0,0.333333333,2.25,3.583333333,0.25,1.083333333,1.25,3.083333333,0.25,0.416666667,1,1,0.25,0.75,0.25,0.416666667,0.571428571,1.142857143,4.142857143,0,2.285714286,1.142857143,0.142857143,0.714285714,0.428571429,0.714285714,1.142857143,0.428571429,7,6.5,6.5,3.25,3.5,5.5,5.5,1,4.909090909,4,3.363636364,2,4.5,3,0.833333333,0.004,0.554517862,0.323170983,0.472400305,0.279416326,216,600.333333,0.091954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536081599,mentioned,Technology,17064,1078,6,5.408219178,0,128.6666667,0,0.5,0,1.166666667,0,0,0,0,0,0.666666667,0,0,0,2.333333333,0,0.333333333,0,0.5,0,0.5,0,0.5,0,0.333333333,0,0.333333333,0,1,1.833333333,5.833333333,0,7.833333333,1.666666667,0.166666667,0.833333333,0.666666667,1.333333333,2.333333333,2,6,9.333333333,9,5.5,4.5,8.6,6.5,1,0,0,0,0,0,0,0,0,0.471262779,0.278442807,None,None,78,1890.666667,0.038873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6613200043,between10-3msgs,Fitness,85,139,72,0.17260274,0.5,67.25,114.4722222,0.138888889,0.5,0.75,1.361111111,0.333333333,0.083333333,0.194444444,0.055555556,0.305555556,2.111111111,0,0.166666667,1.722222222,4.277777778,0.305555556,0.388888889,0.694444444,1.277777778,0.277777778,0.694444444,0.527777778,1,0.277777778,1,0.277777778,1,0.145833333,1.291666667,3.4375,0.75,3.479166667,0.791666667,0.25,0.666666667,0.208333333,0.354166667,0.9375,1,48,6.617647059,5,3.666666667,2,6.111111111,4,0.805555556,6.611111111,6,3.8,3,5.741935484,5,0.944444444,0.015932209,0.440973448,0.262694045,0.433610947,0.260742232,3,13.666667,0.017852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070751428,morethan100msgs,Business,2875,9,3759,1.967123288,0.007980846,134.9399303,140.3,0.15339233,0.6,1.539823009,1.433333333,0.046661303,0.033333333,0.331724323,0.466666667,1.078037007,1.066666667,0.034593725,0.033333333,3.184231698,3.633333333,4.034325556,3.233333333,0.215071065,0.2,1.009654063,1.033333333,0.16519174,1,0.997050147,1,0.950388844,1,0.311587147,1.657903278,3.791950665,0.459266472,2.641674781,0.696527102,0.131775398,0.399221032,0.214540734,0.319052256,0.661473548,0.496592016,3081,4.583671106,4,2.757477051,2,4.699029126,2,0.689997318,5.620689655,6,2.931034483,2,5.380952381,4,0.9,0.005758181,0.395592819,0.232384079,0.477851201,0.289168592,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3573093153,morethan100msgs,Business,812,46,10630,0.21369863,0.998024459,87.38095238,131.3866528,0.19047619,0.238948063,1,2.519558865,0.047619048,0.093222735,0,0.117258931,1,2.674710152,0,0.060608917,2.238095238,5.704307663,1.952380952,2.321236686,0,0.005184278,1,2.063059666,0,1,1,1,1,1,0.338616071,0.872991071,2.992633929,0.275,1.752232143,0.647767857,0.109598214,0.532366071,0.183705357,0.296428571,0.603794643,0.511830357,4480,4.523809524,4,2.476190476,2,3.764705882,3,1,5.044649805,5,2.889054282,2,4.479393207,3,0.823074748,0.01015853,0.400583178,0.214221711,0.394055713,0.227249173,59,198,0.038561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6462666537,mentioned,Science,1203,236,103,4.126027397,0.281553398,109.527027,113.7241379,0.77027027,0.482758621,1.689189189,2.034482759,0.297297297,0.103448276,0.202702703,0.310344828,0.081081081,1.724137931,0.135135135,0.034482759,3.175675676,4.689655172,0.067567568,0.310344828,0.418918919,1.379310345,0,0.172413793,0.391891892,1,0.067567568,0.275862069,0,0.172413793,0.329268293,2.817073171,5.804878049,0.292682927,5.634146341,1.073170732,0.536585366,0.268292683,0.987804878,0.682926829,1.37804878,1.268292683,82,9.486486486,9,5.150684932,4,8.154929577,7,0.972972973,7.555555556,7,4.074074074,2,6.68,6,0.896551724,0.024009242,0.541959019,0.325749745,0.444741393,0.269738148,None,None,None,0.031868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731790348,Random,Unknown,252,241,1,5.783561644,1,0,81,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,0,7,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,7,7,2,2,6,6,1,0,None,None,0.188756382,0.272185699,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294979633,Random,Unknown,620,1227,1,3.520547945,0,140,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,2,0,2,0,1,0,1,0,1,0,1,0,0,2,4,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,12,7.5,7.5,9.5,9.5,1,0,0.46533455,0.289192507,None,None,2856,31317.66667,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7587411622,Random,Unknown,388,731,1,4.553424658,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,3,3,0,1,1,0,2,1,1,1,0,1,9,9,2,2,8,8,1,0,0,0,0,0,0,0,0,0.499146162,0.314802214,None,None,6924,19072.66667,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537292863,morethan100msgs,Fitness,89,37,8716,2.093150685,0.001950436,136.3111852,134.0588235,0.001839292,0.117647059,2.449706863,3.117647059,0,0.058823529,0.001034602,0,1.32153121,1.941176471,0.051040349,0,3.825152316,5.235294118,4.215312105,3.764705882,0.011035751,0.058823529,1.015978848,1.235294118,0.011035751,0.058823529,0.992642833,0.941176471,0.995861593,0.941176471,2.718810972,0.03557902,2.420291518,0.013198669,0.011247561,2.720647309,0.000573855,1.076322736,0.000573855,2.718810972,2.720417767,0.034201767,8713,3.102080699,3,2.121623175,2,2.443174603,2,0.978618232,3,3,2.117647059,2,2.4,2,1,0.371071223,0.338332863,0.193294257,0.370647781,0.227929412,None,None,None,0.008371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4397743305,between100-10msgs,Technology,478,2002,11,3.605479452,0.181818182,91.88888889,109.5,0.222222222,0,0.888888889,1.5,0,0,0,0,1.222222222,1.5,0,0,2.333333333,3,2.555555556,2.5,0.333333333,2,0.777777778,0.5,0.222222222,1,1,1,0.777777778,0.5,0.4,1,3.2,0.1,1.9,0.4,0.1,0.3,0.1,0.2,0.6,0.4,10,4.888888889,5,2.777777778,2,4.142857143,4,1,3.5,3.5,2.5,2.5,3,1.5,1,0.025,0.371107612,0.17615614,None,None,1524,9707.666667,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3957332856,mentioned,Science,268069,5464,3,6.704109589,0.333333333,129.5,119,0,0,2,5,0,0,0.5,0,3,4,1,0,6.5,9,1.5,0,0.5,1,2,2,0.5,1,0.5,1,1,1,0,1.5,3,0,3,0.5,0.5,0,0,0,0,0.5,2,6.642857143,6,3.5,2,5.756756757,5,0.952380952,6.75,6.5,3.6875,2,5.571428571,4.5,1,0.021237337,0.659510295,0.350906059,0.257577335,0.093268417,785,7559.333333,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
